id,x,y
001ALA011015,0.08729607063140418,1.2496130520270805
001ALA011016,0.11301022832258838,1.2472143624498404
001ALA011017,0.07179048899585515,1.2611011332061048
001ALA011018,0.08919797501130676,1.2713202397119039
001ALA011019,0.11787340160251802,1.2713891006441624
001ALA011020,0.10630772417393691,1.2626287928387194
001AM001001,0.2025688844048114,-0.129606879107555
001AM002001,-0.1468565209623673,0.07150894413032319
001AM002002,-0.15694429659306963,0.05850531962038798
001AM003,0.13693612324236784,-0.13302223101997412
001AM004,0.18199700789602544,0.3258349271393164
001AM005001,0.6500783865492046,0.05514113219002297
001AM005002,0.5961065057073818,0.10801067462706071
001AM006,0.550921021329158,0.35007342740360803
001AM008,0.6802363941729161,0.17730442980924432
001AM010,0.450054865903603,-0.22072641200450477
001AM011,0.33366169498351794,0.08023142525080122
001AM012001,0.047776944966324376,-0.014328794080474501
001AM012002,0.023657320508954662,-0.002836353766849735
001AM012003,0.03669723424416847,-0.006567394799854612
001AM013,0.15211568977053805,0.4291400544614453
001AM014001,0.28329583172441064,0.0024398424767722035
001AM014002,0.9467003480832855,0.5992072218248263
001AM015,0.43514867997973256,-0.10161719387290823
001AMF013001,1.1556898601458583,0.2866190164416983
001AMF013002,0.5822155890047739,0.5011633159635268
001AMF013003,1.1600903057000667,0.3025043531331998
001AMF013005,0.7430752102108683,-0.16760079208847978
001AMF013007,1.1414223962003747,0.3080418281120955
001AMF013009,1.228086713877532,0.33241359188876135
001AMF013010,1.1744020243850724,0.3100633499782091
001AMF015001,1.1852246772797381,0.33300319436817855
001AMF015002,1.2508563348727249,0.7108125598515787
001AMF015008,0.8964100673949816,0.047266711679978785
001AMF015015,0.9078985418176031,0.05193510340750157
001AMF015016,1.1155575894210432,0.1768920045290607
001AMF015020,1.0952041104205057,0.17578584014951334
001AMF015022,1.1147519121129998,0.8001191082076892
001AMF015024,1.084249615993813,0.8436805587249402
001AMF015025,1.169720272036425,0.3507797723506474
001AMF016001,0.8769541263103712,0.21889121026580416
001AMF016002,0.7976068637139496,0.8025208503281139
001AMF016005,0.8826295334200476,0.19100044291204238
001AMF016006,0.6346453844598992,-0.03970889571169427
001AMF016007,0.8849245482698974,0.14078026977711983
001AMF016008,0.9548395983235214,0.1684526626442176
001AMF016009,0.8304155117761826,-0.032036612443397484
001AMF016016,0.895449844010027,0.20038032703472516
001AMF016025,0.8540629696651045,0.5876158776471962
001AMF016026,0.35159526421209086,-0.03261241274435509
001AMF016037,1.0462173055584536,0.13229039540583618
001AMF016042,0.6513551686283026,-0.04246824622832444
001AN01001001,0.5629603946440771,0.6764875150055334
001AN01001002,0.5592291382513,0.6567644433892066
001AN01001003,0.5846500504453971,0.7075943440221776
001AN01001004,0.5455314760843218,0.6767225350139278
001AN01001006,0.5359607979146752,0.7023408740787246
001AN01001007,0.560584749060852,0.7161680553959533
001AN01001008,0.8048601972159269,0.3414058922479735
001AN01001009,0.5627203840368218,0.6967328179524567
001AN01001010,0.5768570815033628,0.7217473633687718
001AN01001011,0.7819178943357713,0.35904607452001236
001AN01001012,1.2811370483136346,0.19949528272872993
001AN01001013,0.8311927351906117,1.1066179660868727
001AN01001017,0.8724637692228356,-0.2607256593083648
001AN01001018,0.524457317182674,0.6370043148830924
001AN01001019,0.5289369275994842,0.6520671649195374
001AN01001020,0.5279876733016863,0.6677269727812958
001AN01001022,0.7133513844170399,0.8841261033793193
001AN01001023,0.8597518570673806,1.005655952106966
001AN01001026,0.522724240828322,0.6846787310036352
001AN01001026t,0.7052896465747744,0.9240212125423428
001AN01001027,0.5383188932919007,0.7196351850532601
001AN01001029,0.7883526306445079,0.3435169655343326
001AN01001030,0.5616175587825489,0.7445977720828172
001AN010010301,0.561484780534233,0.7643889374722018
001AN01001031,-0.03784798938257257,0.7423019518656916
001AN01002001,0.5888561554886469,0.6790181228037355
001AN01002002,0.608108632277587,0.6756614084278738
001AN01002003,0.5947041429099097,0.6604634896457539
001AN01002004,0.5990470359027552,0.6436311291623188
001AN01002005,0.6176690241246975,0.641115242685024
001AN01002006,0.6017219053938229,0.6257699923100696
001AN01002007,0.6023916751660932,0.3271107676412786
001AN01002008,0.6053511306015519,0.343181466488994
001AN01002009A,0.583415892872447,0.3175700070008748
001AN01002009B,0.5849743839660553,0.3335615082231123
001AN01002010,0.2799950335861576,0.47609639112421454
001AN01002011,0.5680601197925472,0.5804050623614132
001AN01002012,0.5810382317179099,0.5827822964716926
001AN01002013,0.590192186399935,0.594389222361633
001AN01002014,0.5549763622461885,0.577245310503764
001AN01002015,0.8282106749147355,0.27331933357688487
001AN01002016,0.6237080209604509,0.6585598331925205
001AN01002017A,0.6289064786124883,0.6781412056459706
001AN01002017B,0.6414247402327504,0.6860366916693493
001AN01002018,0.9752479392342802,0.620542145535336
001AN01002019,1.1196750623370713,0.532740929279835
001AN01002020,1.123844071542191,0.5480325880334586
001AN01002021,0.9890953487533287,1.0332388093100329
001AN01002022,0.14103007006442228,1.1225876065497784
001AN01002023,0.8528418120082777,0.27079364054029104
001AN01002025,0.7898371475335233,0.43510860155559095
001AN01002026,0.6677311750046305,0.744646360983715
001AN01002027,0.6230171618187997,0.6989264352290748
001AN01002028,0.9903299169933375,0.6159647705904234
001AN01002029,0.8470682265780324,0.8205639502278264
001AN01002030,0.8275284872753197,0.9321041134917796
001AN01002031,0.8114143233112587,0.9304063721650406
001AN01002032,0.8314232310514759,0.9498963784468307
001AN01002033,0.8398332523161777,1.0627322489555673
001AN01002034,0.9052564195699023,1.032581348882113
001AN01002035,0.5419284673149438,0.4778539718808242
001AN01002037,0.016028524016545864,0.047357399080082366
001AN01002038,0.008352833107801516,0.031880924587242024
001AN01002039,0.3186592898018044,0.38808269699806197
001AN01002040,0.31760981902171254,0.36831939145953235
001AN01002041,0.3012189634362206,0.3743566476362956
001AN01002042,1.022981858332559,0.15229765167615533
001AN01002043,0.8632166997291689,1.1012985995098628
001AN01002044,0.8492382732293892,1.1004508836399678
001AN01002045,0.5197101550402016,0.532961031352997
001AN01002046,0.8910759659204521,-0.020425497516560944
001AN01002047,0.29332493281389593,0.47106344970009273
001AN01002048,0.5454592801421472,0.6245581562160618
001AN01002049,0.6014080318971972,-0.33695680817169793
001AN01002050,0.3391113412271788,0.3946552472886041
001AN01002051,0.4717861379671378,0.47361778659145504
001AN01002052,0.48925317373283833,0.49698430217655076
001AN01002053,0.3361882758973978,0.37135978437490985
001AN01002054,0.49734569179571214,0.5113638183378724
001AN01002055,0.4902722797779201,0.5298738069467687
001AN01002056,0.12819358466271819,0.3900823721224032
001AN01002057,0.5376568687504727,0.5936095651345368
001AN01002058,0.8852496702429511,0.003345538990859418
001AN01002059,0.5428468790806134,0.6095176206648107
001AN01002060,0.23248720856480823,0.03862369068385095
001AN01002061,0.4813750822368368,0.39265788704286797
001AN01002064,0.3923318613013518,0.363799965577476
001AN01002066,0.35098888624382824,0.32190436664221106
001AN01002067A,0.8478461618959429,0.32677114389106543
001AN01002067B,0.8547588901530866,0.3424004007800991
001AN01002074,0.8113645649541436,0.275122493559881
001AN01002075,0.8105770714695135,0.25424596688623535
001AN01002076,0.7962717618680167,0.28111388718173747
001AN01002077,0.7878982044118665,0.2643472582890209
001AN01002078,0.8134836981052216,0.2962691730231816
001AN01002079,1.0868649133674382,0.9428417178209916
001AN01002080,1.0847648054923797,0.9607270786677802
001AN01002081,1.0523423678444304,0.21592140777358623
001AN01002083,0.8339336173476376,1.0779238214221682
001AN01002084,0.83930093227008,1.089884101381703
001AN01002085,0.9118639810063494,-0.018256789989944715
001AN01002087,1.332359354984989,0.5554971233555616
001AN02001001,-0.03666405706112841,-0.0025825690750504882
001AN02001002,-0.040869635341699524,0.01400726345784141
001AN02001004,0.3560787608383135,0.43087082346509226
001AN02001005,-0.061505406851767815,0.015333905999985348
001AN02001006,0.34628039694216173,0.4412432684024733
001AN16001001,0.8599314773638035,0.18979488197041391
001AN16001002,0.8652624276051885,0.20512627849331153
001AN16001003,0.7484497946630372,0.0827400375221764
001AN16001004,0.7445999457247345,0.126775086107747
001AN16001005,0.8009237087529644,0.059301212963755845
001AN16001006,0.09617545365555176,-0.1560149671767703
001AN16001007,0.08865327030297054,-0.13724989340325747
001AN16001008,0.1805306424396046,-0.07810160142859333
001AN16001009,0.11391224673397152,-0.155618190639571
001AN16001010,0.7523376602062062,0.11063216010038765
001AN16001011,0.7615361841234622,0.08928550983786017
001AN16001012,0.7751119193518009,0.09392449529037489
001AN16001013,0.7818041936577499,0.10686462801497727
001AN17001,0.5970760365172967,0.4967542944333411
001AN24001001,0.10312829892155358,1.2040535548713918
001AN24001003,0.7799378526434311,0.3837169710506838
001AN25001001,1.0592947478444645,0.3077308698991737
001AN25001002,0.3432357506951382,-0.009833191510931665
001AN25001003,0.791837241289262,0.6974409701210942
001AN27001,0.900379590121966,-0.054289715081536995
001AN29001001,0.6731017864386083,0.2457400859581925
001AN29001002,0.5777838090707447,0.5159152949037028
001AN29001003,0.6471541002461572,0.29226353584013454
001AN29001004,0.9681322178018682,0.5982938191051159
001AN30001001,1.020393731012675,0.5098077276397159
001AN30001002,1.2838832885059603,0.4968426316940726
001AN30001003,0.35046404752531424,-0.35019646555143336
001AN31001001,0.8602062884407654,0.6494124300844545
001AN31001002,0.5893886643117365,0.4257179331806949
001AN32001,0.554388825457056,0.014505553640262374
001AN34001,0.3829390421288956,0.1567076735087891
001AN36001,1.240820283211045,0.45842076360457257
001AN38001,1.0925998544123794,0.4429509157570964
001AN40001,0.4868724787826954,-0.0950201113424811
001ANV022001,1.2961309832222903,0.37402712957458917
001ANV022002,0.07980622141990992,0.3329730962265214
001ANV022003,0.7774660615267248,-0.1725097044118287
001ANV022004,1.2856372720756444,0.4506628706452993
001ANV022005,0.591465813456056,-0.07679471858132465
001ANV022006,1.082607168055915,0.9745552180620048
001ANV022007,1.2789742911961755,0.4730025634776375
001ANV022008,0.7981131172604748,1.0803613799743952
001ANV022009,0.5543931811220647,-0.2192643787974119
001ANV022010,0.08929050270370127,0.3931031806434309
001ANV022011,0.39243570373113446,-0.24610570855925948
001ANV022012,0.09010686123776016,0.32049228127849355
001ANV022013,0.4530064435186811,0.4274186105312324
001ANV022014,1.2723458485805517,0.4578689308815327
001ANV022015,0.47616784033547954,-0.22102401420233084
001ANV022016,1.2985183538395446,0.5251616785460971
001ANV022017,0.5126658077512656,0.38423082394663916
001ANV022018,0.5813315725786177,-0.3295012230613037
001ANV022019,1.2860240829939253,0.4306260841944693
001ANV022020,0.5946850129380387,-0.3146442968782959
001ANV022021,0.5141328268984565,0.3982236280380721
001ANV022022,1.0082613473425557,1.1943861452583626
001ANV022023,0.8220195674440738,-0.006790456035557128
001ANV022024,1.1942795476387487,0.609010453278935
001AS001001,0.7651526840856101,0.3386478820722633
001AS001002,0.4565095287053791,0.5367605309671145
001AS001003,0.1905296995251422,-0.1507199433475166
001AS001004,0.4389048974494576,0.5291414620902982
001AS001005,0.7087450122494219,-0.08531538953387822
001AT001001,1.0104330019848256,0.12461568537605269
001AT001002,0.36612230886028646,-0.038987600060157585
001AT001003,0.383716705764634,-0.05005366383666566
001ATK012001,0.5590180871412342,-0.2623732160471092
001ATK012002,0.5351949291043693,-0.26467065636034376
001ATK012003,0.42084943335394526,-0.09654893357335449
001ATK012004,0.4050017930255191,-0.08845710946209494
001ATK012005,0.4158918480723546,-0.07427746409110117
001ATK012006,0.510590122531604,-0.2541103527948268
001ATK012007,0.5078674347139491,-0.2698229085486667
001ATK012008,-0.10769041626242729,0.6938306525533144
001ATK012009,0.24772580234430477,0.2277953425041207
001ATK012010,0.3826625043782033,-0.35132440570352463
001ATK012011,0.5801723425787584,-0.30573990015054914
001ATK012012,0.503566961563901,-0.22402314096015805
001ATK012013,-0.09477587057815123,0.7367130417033168
001ATK012014,-0.12516973830536657,0.7132731553259009
001ATK012015,0.5747279403677094,-0.25641637895704167
001ATK012016,-0.12547754036468217,0.7379210831864661
001ATK012017,-0.09480508199786841,0.7189782807636764
001ATK012018,0.14795382559145748,1.2385228159512705
001ATK012019,-0.11196372842178427,0.7271275170332829
001ATK012020,-0.09357457028137288,0.7032821240940905
001ATK012021,0.5538567165190779,-0.27978331225526676
001ATK012022,0.5334673076412886,-0.2818008970215845
001ATK012023,0.525930846270824,-0.29466438935891287
001ATK012024,1.117548771184665,0.848277940253912
001AZ001,0.2589534768922051,0.08479416881328919
001BA001001,0.4988942630569231,0.694468726066227
001BA001002,0.4953268223487014,0.677566818092938
001BA001003,0.39966406108098923,0.6087934468950008
001BA001004,0.8955359906357342,0.11410778788654903
001BA001005,0.9124242379696695,0.10270080754189438
001BA002001,0.7723370118051776,-0.0736859297349041
001BA002002,0.8847948323925782,0.08369300314930338
001BA002003,0.7725704072862873,0.30650659788339235
001BA002004,0.792893779388621,0.3133752489215437
001BA002005,0.8931743629173066,0.0965832807595452
001BA003001,-0.015407825449873316,0.0028764080382712204
001BA003002,0.7609024445087438,-0.28371892249159525
001BA0030021,0.7585863591877379,-0.29787925592029
001BA003003,0.7637630115188039,-0.269861486878859
001BA003004,0.6833805460053793,-0.2760513967361627
001BA003005,0.7627424382084488,-0.08618383407466194
001BA003006,1.098545957613116,-0.1782754505474064
001BA003007,1.107418157378437,-0.18729819738731407
001BA003008,0.7779175100523865,0.3249355649070397
001BA003009,0.4112292233530026,0.6192824586579
001BO001001,0.6749093745093597,0.7665745305936928
001BO001002,0.5608658821244102,-0.04397462300773413
001BO001003,0.5778210767086196,-0.043005558456151845
001BO001004,0.39485857503726945,-0.06446159403590566
001BO001005,0.38759638308480154,0.3795113893744937
001BO001006,0.43340844900206865,-0.3148249104802115
001BO001007,0.46427871035277,-0.31161808458576606
001BO001008,0.4506348165657778,-0.323501987418289
001BO001009,0.042280771630998394,0.3320959187217513
001BO001010,0.4344026928010512,0.3573818639098032
001BO001011,0.8131803870351014,1.1559047216274008
001BO001012,0.47867114227312574,0.42950205192562274
001BO001013,0.8173979849821034,1.1411277907190909
001BO001014,1.1439787971735826,0.5011281081287647
001BO002,1.0585155742700127,0.9209868682292588
001CC001019,0.9152280567762731,0.13110710447318125
001CC001022,0.8664278748545315,-0.028872972464209754
001CC001023,0.7297274592625185,0.5258075609292515
001CC001024,0.6585805929815765,-0.0286638973966043
001CC001025,0.8494328189180063,-0.04929897649651798
001CC001026,0.4005041194228043,0.4308282310502417
001CC001027,0.18418845832295788,-0.2282659883268059
001CC001028,-0.0010331559212452658,0.07827091302887637
001CC001029,0.014879778836625623,0.07381997459997482
001CC001031,0.8612921483512955,-0.04073063676130621
001CC001032,0.6128236277994943,0.03210045506279949
001CC001033,0.6085095689878288,0.1400570640112137
001CC001034,0.9373141394726028,0.0064262679854354635
001CC002,0.23089980361855889,0.008627677001595146
001CC003001,0.5384833475765894,0.27315457600822207
001CC003004,0.18217876647387693,0.26339383092235213
001CC006001,0.27107083338910815,0.14531753017409432
001CC006002,0.10124091548084847,-0.12714714627624965
001CC007001,0.6638381540546903,0.6153681558810735
001CC007002,0.9013680944877076,0.14178279191158658
001CC007003,0.411367534198932,0.07748997498702186
001CC007004,0.21504917340718616,-0.08587348448494024
001CC007005,0.48992009978159134,0.2683578394565239
001CC007007,0.19879680961700044,-0.08954548923752766
001CC007014,0.6251147296528514,0.03657595254893617
001CC007015,0.5465093184004833,0.2631028408637177
001CC007016,0.44393118639909906,0.31557906728335566
001CC007019,0.2220273942431317,-0.02372802854493203
001CC007020,0.6460406718440803,0.16131925208899273
001CC007022,0.8349140857140005,0.3842975009831077
001CC007024,0.7683534202800113,0.06445168310722288
001CC007025,1.1136405955169197,0.5601615874080809
001CC008003,0.5803907603466406,-0.0057958794849435015
001CC008005,0.2569395387516587,-0.1303911275057038
001CC008007,0.5672504273856506,-0.01347385386408844
001CC011,0.08411031857032279,-0.06402261344799348
001CC013,0.12306859681470247,-0.14226941071797589
001CC015001,0.22149497445328875,-0.15875091088106502
001CC015002,0.6944328572231784,0.20799725344007367
001CC015003,-0.18309709807154453,0.8224456500113777
001CC015005,0.20208947675271444,-0.045596271642818126
001CC016001,0.14461944443450067,-0.15063540786515914
001CC016002,0.23033933868022738,-0.09390779898270044
001CC016003,-0.18972801225269045,0.8346226720076425
001CC017001,0.04602827871459212,0.5687565525894211
001CC017002,0.03957739165419116,0.5898804611590579
001CC018,0.4736665831271205,0.09527114803845452
001CC019001,0.672744416376959,0.2779412846041342
001CC019002,0.5512407254163603,0.2505579889335957
001CC019003,-0.009220005493644936,0.42855963048886325
001CC019004,0.086984054088682,0.5182536037969715
001CC019005,0.5410902855016986,0.22767554946718535
001CC019006,0.5407997640880814,0.2411935958325206
001CC019007,0.38348757345981194,0.11402828664642303
001CC019008,0.46984226651214733,0.073885028729455
001CC019009,0.16585828560383573,-0.0675974713374389
001CC019010,0.02368472587730596,-0.08843488266719704
001CC019011,0.11094773346625623,-0.20906460083856987
001CC019012,0.13681763007552794,-0.20125130147191211
001CC019013,0.12189780336945728,-0.1990608912442871
001CC019014,0.07307377185517169,-0.08572390702305091
001CC020001,0.5077668514270652,0.006828944489774044
001CC020002,0.4918155488137772,-0.0007497663440878293
001CC021,0.9329459776467786,0.3926070172971
001CC022,0.0002852217944522931,0.0965026975405652
001CC023002,0.2746141028340637,0.5482524559859928
001CC023003,0.6015598261334039,0.12375690763356552
001CC025,0.8459044125397857,0.13649418647122483
001CC029,0.3953654602964063,-0.10273450111514158
001CC031,0.8306943307635651,0.2528231051712243
001CC032,0.7722830466186619,0.13905860003531934
001CC043,0.8979369536028604,1.0217567536304528
001CC045,1.0432990249028615,0.4372592841177459
001CC047,0.9116949197294989,0.16892629868391282
001CE001,0.10284990782910465,0.7255921928793143
001CO001001,0.7891004322539144,1.0723213658980182
001CO001002,-0.04544622866165013,0.03176765644127146
001CO001003,-0.03591165673633356,0.044023814623715476
001CO001004,0.49566073309265346,0.6347972407642013
001CO001005,0.006844842017475179,-0.03452950901315303
001CO001006,0.27154584728254516,0.29103968594559904
001CO001007,0.4994032021062309,0.6552378033684269
001CO001008,0.7422585998911673,-0.19774339246702954
001FA002,0.8036778935519328,0.07604535378210325
001FE001,0.5084671689888974,0.7211306343948121
001FE001v,0.7476637589932627,0.3032820132319319
001FM001001,1.0579365995438499,0.43687561234431715
001FM001002,1.019211868179273,0.5815114298959358
001FM001003,0.6254833938230648,0.2683549460637591
001GU001001,0.6904622976433005,0.4391427542610482
001GU001002,0.711577318181182,0.32799559087751856
001GU001003,0.6733222809537774,0.41035785956941384
001GU001005,0.6970827108902972,0.37886027233631825
001GU001006,0.7062910179132327,0.3920966317808455
001GU001007,0.6374188168408547,0.41459285224458287
001GU001008,0.6633747512785778,0.3606802516168229
001GU001009,0.686050075244881,0.416567822199896
001GU001010,0.6421929092869156,0.3680503052992297
001GU001011,0.6820446250628507,0.4588126471206373
001GU001012,0.6578246260756136,0.3811786753767935
001GU001012t,1.3025420404343298,0.4321953019652004
001GU001013,0.67161997559821,0.4416560074575768
001GU001013t,1.138475067220161,0.2023749739390786
001GU001014,0.6487823536124544,0.3958845620937094
001GU001015,0.640384658126811,0.30418774086605826
001GU001016,0.6463233119124648,0.43096193898315416
001GU001017,0.6363605257668205,0.3341969385781058
001GU001018,0.6582986627581701,0.4160585826362589
001GU001019,0.6288666724192529,0.35453316353530073
001GU001020,0.6982737071175902,0.3413060784994234
001GU001021,0.8492646817409649,0.17284949454572976
001GU001022,0.6460037462993776,0.346619266493726
001GU001023,0.6761651074330136,0.339073421561137
001GU001024,0.870792887596744,0.17179067365168574
001GU001025,0.6179230284642041,0.3678928906395268
001GU001025t,1.3323908511596072,0.4533315512351535
001GU001026,0.8502915195090881,0.25017889984515884
001GU001027,0.9963322040823133,1.0090735329904255
001GU001028,0.3546107060252375,0.30217871211832403
001GU001029,0.6332940916436401,0.5018586881020315
001GU001030,0.6499535316608868,0.5082520604212675
001GU001031,0.7265045196413707,0.1626697638183018
001GU001032,0.6394568189249954,0.48623783282799843
001GU001033,0.2471835336903824,0.041660019248610354
001GU001034,0.6322040125093484,0.5221070854298666
001GU001035,0.65718220704677,0.45136286705876216
001GU001036,0.6588928966610983,0.4713310876374577
001GU010001,0.5991008712734935,0.02703479353672454
001GU010002,0.6313827537571969,0.10451678046912191
001HT001001,0.830241632855682,1.22234523990865
001HT001002,1.2341966171972487,0.5193446109498318
001HT001003,0.40757324754332,-0.35828528619677924
001HT001004,0.4052178726158626,-0.3808440545306397
001HT001005,0.29442068781757125,0.448049687192489
001HT001006,0.47704167100624834,-0.3210797404405859
001HT001007,0.4050478645774525,-0.3695660082656039
001KL004002,-0.035434277533702846,1.226421438573674
001KL004003,-0.038843052645251244,1.1960195291514295
001KL004004,-0.045074819855166405,1.2056138173674138
001KL004005,-0.03493974066002556,1.214778401169998
001KL004006,-0.04557462137988859,1.1847848799709728
001LE001001,0.9681809858216363,-0.09245843493180311
001LE001002,0.985269884289539,-0.09867500426263054
001LE004001,0.965267476856573,-0.13088675865220376
001LE004002,0.9874461645677723,-0.08178415419938273
001LN001001,0.701578354972838,0.3614370850251065
001LN001002,0.8747458101862513,1.0584637676701163
001LU001001,0.3835885188385106,-0.03233561100387965
001LU001002,0.5350032989600609,0.8115010975242625
001MB001002,0.25209056291295817,1.0595690449737412
001MC001001,0.6621094983289957,0.7745303249974226
001MC001002,1.2140635967648712,0.608415227476407
001MC001004,0.5519283821524984,0.19940242064214386
001MC001005,0.4200622910606289,0.34427240926317787
001MC001006,0.44075180565473987,-0.28372060948050204
001MC001007,0.45626080226013566,-0.2965721356823752
001MC001008,0.6454743220026257,-0.06292234764419742
001MC001009,0.4103439180956575,0.362797408624178
001MC001010,0.5499443421678551,-0.11960064157751032
001MC001011,0.46181547283112545,-0.2801465922701836
001MC001012,0.6251651991456179,0.8139238616459511
001MC003,0.40053849164317046,0.343165195215399
001MF001001,0.6428028147313778,0.3164222086509707
001MF001002,0.03144285426523113,0.10223834325576704
001MF002001,0.43338886948449956,1.0581069455665801
